catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Central African Republic,Member of the National Assembly,Jean Robert Gotao,Q112084693,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jonas Donon,Q112084694,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Dieudonné Gbiatou,Q112084695,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Hermane Lambert Akovourou,Q112084696,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Eric Gervais Kpiodigui,Q112084697,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,François Moussa Yakota,Q112084698,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Sylvain Marandji,Q112084699,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jean Thalhys Bangue,Q112084700,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Vidal de Bon Coeur Siopathis,Q112084701,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Follot Gabriel Mairie Raoul,Q112084702,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,José Titus Ngoungbo,Q112084704,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Rodrigue Yvon Brice Sialo Ngboda,Q112084705,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Mathurin Massikini,Q112084713,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Amédée Negba Kpingo,Q112084714,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Gomina Pampali née Monganga David Bernadette,Q112084715,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Dorothée Tiyangou,Q112084716,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Ernest Mizédio,Q112084717,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Louis Roi Nguehoroum,Q112084718,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Albert Guinimonguimi,Q112084719,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Ernest Bonang,Q112084720,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Jacques Tafago,Q112084721,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Auguste Boukanga,Q112084722,2021-05-05,,,,,,
Central African Republic,Member of the National Assembly,Martin Ziguélé,Q1648403,2021-05-05,,male,1957-02-12,,Martin ZIGUELE.JPG,Martin Ziguélé
Central African Republic,Member of the National Assembly,Émilie Béatrice Epaye,Q19589575,2021-05-05,,female,1956,,Beatrice Epaye (Central African Republic) - International Women of Courage Awards 2015.jpg,Emilie Béatrice Epaye
Central African Republic,Member of the National Assembly,Simplice Sarandji,Q23729455,2021-05-05,,male,1955-04-04,,CAR Prime Minister Simplice Mathieu Sarandji in Bangui 2016.jpg,Simplice Sarandji
Central African Republic,Member of the National Assembly,Anicet-Georges Dologuélé,Q546278,2021-05-05,,male,1957-04-17,,Anicet Georges Dologuele 2015.jpg,Anicet-Georges Dologuélé
Central African Republic,Member of the National Assembly,Laurent Ngon Baba,Q58216808,2021-05-05,,male,1957-01-11,,,
Central African Republic,Member of the National Assembly,Firmin Ngrébada,Q61889435,2021-05-05,,male,1968-05-24,,NgrebadaFirmin.png,Firmin Ngrébada
