position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Member of the 2007-2009 Parliament of Iceland,Katrín Jakobsdóttir,Q467464,2007-05-12,2009-04-25,female,1976-02-01,,Katrín Jakobsdóttir (24539871465) (cropped).jpg,Katrín Jakobsdóttir
Member of the 2007-2009 Parliament of Iceland,Valgerður Sverrisdóttir,Q467509,2007-05-12,2009-04-25,female,1950-03-23,,"Valgerdur Sverisdottir, Islands samarbets- och naringsminister.jpg",Valgerður Sverrisdóttir
Member of the 2007-2009 Parliament of Iceland,Bjarni Harðarson,Q4919576,2007-05-12,2008-11-11,male,1961-12-25,,,Bjarni Harðarson
Member of the 2007-2009 Parliament of Iceland,Steingrímur J. Sigfússon,Q511882,2007-05-12,2009-04-25,male,1955-08-04,,Steingrímur J. Sigfússon norden-1.jpg,Steingrímur J. Sigfússon
Member of the 2007-2009 Parliament of Iceland,Katrín Júlíusdóttir,Q539421,2007-05-12,2009-04-25,female,1974-11-23,,"Katrin Juliusdottir, naringsminister Island. Nordiska radets session i Reykjavik 2010.jpg",Katrín Júlíusdóttir
Member of the 2007-2009 Parliament of Iceland,Guðjón Arnar Kristjánsson,Q553616,2007-05-12,2009-04-25,male,1944-07-05,2018-03-17,Guðjón Arnar Kristjánsson.jpg,Guðjón Arnar Kristjánsson
Member of the 2007-2009 Parliament of Iceland,Ágúst Ólafur Ágústsson,Q5543712,2007-05-12,2009-04-25,male,1977-03-10,,,
Member of the 2007-2009 Parliament of Iceland,Jóhanna Sigurðardóttir,Q57772,2007-05-12,2009-04-25,female,1942-10-04,,Johanna sigurdardottir official portrait.jpg,Jóhanna Sigurðardóttir
Member of the 2007-2009 Parliament of Iceland,Össur Skarphéðinsson,Q58123,2007-05-12,2009-04-25,male,1953-06-19,,"Ossur Skarphedinsson, utrikesminister Island. Nordiska radets session 2009 (1).jpg",Össur Skarphéðinsson
Member of the 2007-2009 Parliament of Iceland,Magnús Stefánsson,Q6732262,2007-05-12,2009-04-25,male,1960-10-01,,,Magnús Stefánsson
Member of the 2007-2009 Parliament of Iceland,Atli Gíslason,Q757377,2007-05-12,2009-04-25,male,1947-08-12,,Atli Gíslason.jpg,Atli Gíslason
Member of the 2007-2009 Parliament of Iceland,Sturla Böðvarsson,Q7629074,2007-05-12,2009-04-25,male,1945-11-23,,,Sturla Böðvarsson
Member of the 2007-2009 Parliament of Iceland,Birgir Ármannsson,Q865180,2007-05-12,2009-04-25,male,1968-06-12,,"Birgir Armannsson, radsformann for Vestnordisk Rad.jpg",Birgir Ármannsson
Member of the 2007-2009 Parliament of Iceland,Birkir Jón Jónsson,Q865674,2007-05-12,2009-04-25,male,1979-07-24,,,Birkir Jón Jónsson
Member of the 2007-2009 Parliament of Iceland,Bjarni Benediktsson,Q879376,2007-05-12,2009-04-25,male,1970-01-26,,Bjarni Benediktsson vid Nordiska Radets session i Stockholm.jpg,Bjarni Benediktsson (born 1970)
Member of the 2007-2009 Parliament of Iceland,Björgvin G. Sigurðsson,Q879490,2007-05-12,2009-04-25,male,1970-10-30,,Bjorgvin Gudni Sigurdsson handelsminister och nordisk samarbetsminister Island pa Nordiska radets session i Helsingfors 2008-10-27.jpg,Björgvin G. Sigurðsson
Member of the 2007-2009 Parliament of Iceland,Björn Bjarnason,Q879568,2007-05-12,2009-04-25,male,1944-11-14,,Björn Bjarnason (2007).jpg,Björn Bjarnason
Member of the 2007-2009 Parliament of Iceland,Helga Vala Helgadóttir,Q59399730,2007-06-13,2009-04-17,female,1972-03-14,,,Helga Vala Helgadóttir
Member of the 2007-2009 Parliament of Iceland,Kristín Halldórsdóttir,Q60921240,2007-06-13,2009-04-17,female,1939-10-20,2016-07-14,,
Member of the 2007-2009 Parliament of Iceland,Herdís Þórðardóttir,Q16427595,2007-07-14,2009-04-25,female,1953-01-31,,,
Member of the 2007-2009 Parliament of Iceland,Helga Sigrún Harðardóttir,Q33084005,2008-11-11,2009-04-25,female,1969-12-12,,,
Member of the 2007-2009 Parliament of Iceland,Eygló Harðardóttir,Q1385796,2008-11-17,2009-04-25,female,1972-12-12,,Eygló Harðardóttir - 60 års Nordisk Arbejdsmarked - norden.org.jpg,Eygló Harðardóttir
Member of the 2007-2009 Parliament of Iceland,Jón Magnússon,Q16429613,2009-02-18,2009-04-25,male,1946-03-23,,Jón Magnússon.jpg,
Member of the 2007-2009 Parliament of Iceland,Karl V. Matthíasson,Q13605967,2009-03-13,2009-04-25,male,1952-08-12,,"Formand Vestnordisk Rad, Karl V Matthiasson, vid Nordiska Radets Session i Oslo. 2007-11-01. Foto- Magnus Froderberg-norden.org.jpg",
Member of the 2003-2007 Parliament of Iceland,Þuríður Backman,Q335734,2003-05-26,2007-03-17,female,1948-01-08,,Þuríður Backman.jpg,Þuríður Backman
Member of the 2003-2007 Parliament of Iceland,Valgerður Sverrisdóttir,Q467509,2003-05-26,2007-03-17,female,1950-03-23,,"Valgerdur Sverisdottir, Islands samarbets- och naringsminister.jpg",Valgerður Sverrisdóttir
Member of the 2003-2007 Parliament of Iceland,Kristín Halldórsdóttir,Q60921240,2003-05-26,2007-03-17,female,1939-10-20,2016-07-14,,
Member of the 2003-2007 Parliament of Iceland,Björgvin G. Sigurðsson,Q879490,2003-05-26,2007-03-17,male,1970-10-30,,Bjorgvin Gudni Sigurdsson handelsminister och nordisk samarbetsminister Island pa Nordiska radets session i Helsingfors 2008-10-27.jpg,Björgvin G. Sigurðsson
Member of the 2017–2021 Parliament of Iceland,Björn Leví Gunnarsson,Q28056970,2017-10-28,2021-09,male,1976-06-01,,,
Member of the 2017–2021 Parliament of Iceland,Katrín Jakobsdóttir,Q467464,2017-10-28,2021-09,female,1976-02-01,,Katrín Jakobsdóttir (24539871465) (cropped).jpg,Katrín Jakobsdóttir
Member of the 2017–2021 Parliament of Iceland,Jón Þór Ólafsson,Q13370916,2017-12-14,2021-09,male,1977-03-13,,Jón Þór Ólafsson 2014-04-02.jpg,Jón Þór Ólafsson
Member of the 2017–2021 Parliament of Iceland,Helgi Hrafn Gunnarsson,Q13422896,2017-12-14,2021-09,male,1980-10-22,,Helgi Hrafn Gunnarsson.jpg,Helgi Hrafn Gunnarsson
Member of the 2017–2021 Parliament of Iceland,Þorgerður Katrín Gunnarsdóttir,Q139225,2017-12-14,2021-09,female,1965-10-04,,"Thorgerdur K. Gunnarsdottir, Islands kulturminister.jpg",Þorgerður Katrín Gunnarsdóttir
Member of the 2017–2021 Parliament of Iceland,Rósa Björk Brynjólfsdóttir,Q14894348,2017-12-14,2020-09-17,female,1975-02-09,,,Rósa Björk Brynjólfsdóttir
Member of the 2017–2021 Parliament of Iceland,Þórunn Egilsdóttir,Q15109949,2017-12-14,2021-07-09,female,1964-11-23,2021-07-09,"Þórunn Egilsdóttir, 2016.jpg",Þórunn Egilsdóttir
Member of the 2017–2021 Parliament of Iceland,Steinunn Þóra Árnadóttir,Q15214902,2017-12-14,2021-09,female,1977-09-18,,,Steinunn Þóra Árnadóttir
Member of the 2017–2021 Parliament of Iceland,Guðlaugur Þór Þórðarson,Q1557735,2017-12-14,2021-09,male,1967-12-19,,Guðlaugur Þór Þórðarson (19-07-2021).jpg,Guðlaugur Þór Þórðarson
Member of the 2017–2021 Parliament of Iceland,Ásmundur Friðriksson,Q15622430,2017-12-14,2021-09,male,1956-01-21,,,Ásmundur Friðriksson
Member of the 2017–2021 Parliament of Iceland,Bjarkey Gunnarsdóttir,Q15622449,2017-12-14,2021-09,female,1965-02-27,,,Bjarkey Gunnarsdóttir
Member of the 2017–2021 Parliament of Iceland,Brynjar Þór Níelsson,Q15630813,2017-12-14,2021-09,male,1960-09-01,,"Brynjar Níelsson, 2014-04-06.jpg",Brynjar Níelsson
Member of the 2017–2021 Parliament of Iceland,Haraldur Benediktsson,Q15730617,2017-12-14,2021-09,male,1966-01-23,,,
Member of the 2017–2021 Parliament of Iceland,Líneik Anna Sævarsdóttir,Q16421281,2017-12-14,2021-09,female,1964-11-03,,Líneik Anna Sævarsdóttir (30213158190).jpg,Líneik Anna Sævarsdóttir
Member of the 2017–2021 Parliament of Iceland,Þorsteinn Sæmundsson,Q16421780,2017-12-14,2021-09,male,1935,,,
Member of the 2017–2021 Parliament of Iceland,Silja Dögg Gunnarsdóttir,Q16425990,2017-12-14,2021-09,female,1973-12-15,,Silja Dögg.jpg,Silja Dögg Gunnarsdóttir
Member of the 2017–2021 Parliament of Iceland,Vilhjálmur Árnason,Q16430083,2017-12-14,2021-09,male,1983-10-29,,,
Member of the 2017–2021 Parliament of Iceland,Jón Gunnarsson,Q1715048,2017-12-14,2021-09,male,1956-09-21,,,Jón Gunnarsson
Member of the 2017–2021 Parliament of Iceland,Kristján Þór Júlíusson,Q1789402,2017-12-14,2021-09,male,1957-07-15,,Kristjan thor Juliusson (Sj.) Island.jpg,Kristján Þór Júlíusson
Member of the 2017–2021 Parliament of Iceland,Sigurður Ingi Jóhannsson,Q201075,2017-12-14,2021-09,male,1962-04-20,,Sigurður Ingi Jóhannsson (cropped).jpg,Sigurður Ingi Jóhannsson
Member of the 2017–2021 Parliament of Iceland,Sigríður Á. Andersen,Q23059628,2017-12-14,2021-09,female,1971-11-21,,Informal meeting of justice and home affairs ministers. Arrivals (Home Affairs) Sigríður Á. Andersen (35711122216) (cropped).jpg,Sigríður Á. Andersen
Member of the 2017–2021 Parliament of Iceland,Lilja Dögg Alfreðsdóttir,Q23753778,2017-12-14,2021-09,female,1973-10-04,,Lilja Dögg Alfreðsdóttir.jpg,Lilja Dögg Alfreðsdóttir
Member of the 2017–2021 Parliament of Iceland,Ásmundur Einar Daðason,Q252565,2017-12-14,2021-09,male,1982-10-29,,Ásmundur Einar Daðason.jpg,Ásmundur Einar Daðason
Member of the 2017–2021 Parliament of Iceland,Andrés Ingi Jónsson,Q27688679,2017-12-14,2019-11-27,male,1979-08-16,,,Andrés Ingi Jónsson
Member of the 2017–2021 Parliament of Iceland,Logi Már Einarsson,Q27901964,2017-12-14,2021-09,male,1964-08-21,,Logi Már Einarsson.jpg,Logi Már Einarsson
Member of the 2017–2021 Parliament of Iceland,Þórhildur Sunna Ævarsdóttir,Q27956749,2017-12-14,2021-09,female,1987-05-06,,,Þórhildur Sunna Ævarsdóttir
Member of the 2017–2021 Parliament of Iceland,Áslaug Arna Sigurbjörnsdóttir,Q27988721,2017-12-14,2021-09,female,1990-11-30,,,Áslaug Arna Sigurbjörnsdóttir
Member of the 2017–2021 Parliament of Iceland,Þorsteinn Víglundsson,Q28659343,2017-12-14,2020-04,male,1969-11-22,,,Þorsteinn Víglundsson
Member of the 2017–2021 Parliament of Iceland,Þórdís Kolbrún R. Gylfadóttir,Q28734624,2017-12-14,2021-09,female,1987-11-04,,,Þórdís Kolbrún R. Gylfadóttir
Member of the 2017–2021 Parliament of Iceland,Bryndís Haraldsdóttir,Q28927547,2017-12-14,2021-09,female,1976-12-29,,,Bryndís Haraldsdóttir
Member of the 2017–2021 Parliament of Iceland,Njáll Trausti Friðbertsson,Q31749109,2017-12-14,2021-09,male,1969-12-31,,,
Member of the 2017–2021 Parliament of Iceland,Kolbeinn Óttarsson Proppé,Q31749113,2017-12-14,2021-09,male,1972-12-19,,,Kolbeinn Óttarsson Proppé
Member of the 2017–2021 Parliament of Iceland,Hanna Katrín Friðriksson,Q31749114,2017-12-14,2021-09,female,1964-08-04,,,
Member of the 2017–2021 Parliament of Iceland,Halldóra Mogensen,Q31749120,2017-12-14,2021-09,female,1979-07-11,,,
Member of the 2017–2021 Parliament of Iceland,Guðjón S. Brjánsson,Q31749122,2017-12-14,2021-09,male,1955-03-22,,,
Member of the 2017–2021 Parliament of Iceland,Óli Björn Kárason,Q31749123,2017-12-14,2021-09,male,1960-08-26,,,Óli Björn Kárason
Member of the 2017–2021 Parliament of Iceland,Jón Steindór Valdimarsson,Q31749126,2017-12-14,2021-09,male,1958-06-27,,,
Member of the 2017–2021 Parliament of Iceland,Willum Þór Þórsson,Q3481103,2017-12-14,2021-09,male,1963-03-17,,Willum Þór Þórsson.jpg,Willum Þór Þórsson
Member of the 2017–2021 Parliament of Iceland,Inga Sæland,Q42666551,2017-12-14,2021-09,female,1959-08-03,,,Inga Sæland
Member of the 2017–2021 Parliament of Iceland,Smári McCarthy,Q4269093,2017-12-14,2021-09,male,1984-02-07,,Smari McCarthy2012.jpg,Smári McCarthy
Member of the 2017–2021 Parliament of Iceland,Oddný Guðbjörg Harðardóttir,Q437989,2017-12-14,2021-09,female,1957-04-09,,,Oddný G. Harðardóttir
Member of the 2017–2021 Parliament of Iceland,Svandís Svavarsdóttir,Q438056,2017-12-14,2021-09,female,1964-08-24,,Islands miljominister Svandis Svavarsdottir. Nordiska radets session i Stockholm 2009.jpg,Svandís Svavarsdóttir
Member of the 2017–2021 Parliament of Iceland,Sigmundur Davíð Gunnlaugsson,Q463588,2017-12-14,2021-09,male,1975-03-12,,Sigmundur Davíð Gunnlaugsson (cropped).jpg,Sigmundur Davíð Gunnlaugsson
Member of the 2017–2021 Parliament of Iceland,Albertína Friðbjörg Elíasdóttir,Q47481614,2017-12-14,2021-09,female,1980-02-17,,,
Member of the 2017–2021 Parliament of Iceland,Steingrímur J. Sigfússon,Q511882,2017-12-14,2021-09,male,1955-08-04,,Steingrímur J. Sigfússon norden-1.jpg,Steingrímur J. Sigfússon
Member of the 2017–2021 Parliament of Iceland,Halla Signý Kristjánsdóttir,Q51536993,2017-12-14,2021-09,female,1964-05-01,,Halla Signý.jpg,Halla Signý Kristjánsdóttir
Member of the 2017–2021 Parliament of Iceland,Anna Kolbrún Árnadóttir,Q51846354,2017-12-14,2021-09,female,1970-04-16,,,
Member of the 2017–2021 Parliament of Iceland,Lilja Rafney Magnúsdóttir,Q539467,2017-12-14,2021-09,female,1957-06-24,,,Lilja Rafney Magnúsdóttir
Member of the 2017–2021 Parliament of Iceland,Ágúst Ólafur Ágústsson,Q5543712,2017-12-14,2021-09,male,1977-03-10,,,
Member of the 2017–2021 Parliament of Iceland,Sigurður Páll Jónsson,Q55768344,2017-12-14,2021-09,male,1958-06-23,,,
Member of the 2017–2021 Parliament of Iceland,Ólafur Þór Gunnarsson,Q55768494,2017-12-14,2021-09,male,1963-07-17,,,
Member of the 2017–2021 Parliament of Iceland,Karl Gauti Hjaltason,Q55768509,2017-12-14,2018-11-20,male,1959-05-31,,,
Member of the 2017–2021 Parliament of Iceland,Ólafur Ísleifsson,Q55768517,2017-12-14,2018-11-20,male,1955-02-10,,,
Member of the 2017–2021 Parliament of Iceland,Bergþór Ólason,Q55768528,2017-12-14,2021-09,male,1975-09-26,,,
Member of the 2017–2021 Parliament of Iceland,Birgir Þórarinsson,Q55768548,2017-12-14,2021-09,male,1965-06-23,,,
Member of the 2017–2021 Parliament of Iceland,Gunnar Bragi Sveinsson,Q5618945,2017-12-14,2021-09,male,1968-06-09,,Gunnar Bragi Sveinsson at the Pentagon 2014.jpg,Gunnar Bragi Sveinsson
Member of the 2017–2021 Parliament of Iceland,Guðmundur Andri Thorsson,Q5623167,2017-12-14,2021-09,male,1957-12-31,,,Guðmundur Andri Thorsson
Member of the 2017–2021 Parliament of Iceland,Helga Vala Helgadóttir,Q59399730,2017-12-14,2021-09,female,1972-03-14,,,Helga Vala Helgadóttir
Member of the 2017–2021 Parliament of Iceland,Ari Trausti Guðmundsson,Q653949,2017-12-14,2021-09,male,1948-12-03,,Ari Trausti Guðmundsson.jpg,Ari Trausti Guðmundsson
Member of the 2017–2021 Parliament of Iceland,Páll Magnússon,Q7264053,2017-12-14,2021-09,male,1954-06-17,,,Páll Magnússon
Member of the 2017–2021 Parliament of Iceland,Guðmundur Ingi Kristinsson,Q85970033,2017-12-14,2021-09,male,1955-07-14,,,
Member of the 2017–2021 Parliament of Iceland,Birgir Ármannsson,Q865180,2017-12-14,2021-09,male,1968-06-12,,"Birgir Armannsson, radsformann for Vestnordisk Rad.jpg",Birgir Ármannsson
Member of the 2017–2021 Parliament of Iceland,Bjarni Benediktsson,Q879376,2017-12-14,2021-09,male,1970-01-26,,Bjarni Benediktsson vid Nordiska Radets session i Stockholm.jpg,Bjarni Benediktsson (born 1970)
Member of the 2017–2021 Parliament of Iceland,Karl Gauti Hjaltason,Q55768509,2018-11-20,2019-02-22,male,1959-05-31,,,
Member of the 2017–2021 Parliament of Iceland,Ólafur Ísleifsson,Q55768517,2018-11-20,2019-02-22,male,1955-02-10,,,
Member of the 2017–2021 Parliament of Iceland,Karl Gauti Hjaltason,Q55768509,2019-02-22,2021-09,male,1959-05-31,,,
Member of the 2017–2021 Parliament of Iceland,Ólafur Ísleifsson,Q55768517,2019-02-22,2021-09,male,1955-02-10,,,
Member of the 2017–2021 Parliament of Iceland,Andrés Ingi Jónsson,Q27688679,2019-11-27,2020-02-10,male,1979-08-16,,,Andrés Ingi Jónsson
Member of the 2017–2021 Parliament of Iceland,Andrés Ingi Jónsson,Q27688679,2020-02-10,2021-09,male,1979-08-16,,,Andrés Ingi Jónsson
Member of the 2017–2021 Parliament of Iceland,Þorbjörg Sigríður Gunnlaugsdóttir,Q97260119,2020-04-14,2021-09,female,1978-05-23,,,
Member of the 2017–2021 Parliament of Iceland,Rósa Björk Brynjólfsdóttir,Q14894348,2020-09-17,2020-12-16,female,1975-02-09,,,Rósa Björk Brynjólfsdóttir
Member of the 2017–2021 Parliament of Iceland,Rósa Björk Brynjólfsdóttir,Q14894348,2020-12-16,2021-09,female,1975-02-09,,,Rósa Björk Brynjólfsdóttir
Member of the 2017–2021 Parliament of Iceland,Þórarinn Ingi Pétursson,Q108510678,2021-07,2021-09,male,1972-08-22,,,
Member of the 1999-2003 Parliament of Iceland,Katrín Fjeldsted,Q16430143,1999-05-08,2003-03-15,female,1946-11-06,,Katrín Fjeldsted.jpg,Katrín Fjeldsted
Member of the 1999-2003 Parliament of Iceland,Þuríður Backman,Q335734,1999-05-08,2003-03-15,female,1948-01-08,,Þuríður Backman.jpg,Þuríður Backman
